THC97917.1_KS_0	PYI33458.1_KS_0	673.7
THC97917.1_KS_0	KOC18274.1_KS_0	662.5
THC97917.1_KS_0	RDW93799.1_KS_0	643.3
THC97917.1_KS_0	PLB48691.1_KS_0	557.4
THC97917.1_KS_0	EAW07064.1_KS_0	499.6
THC97917.1_KS_0	EAW23793.1_KS_0	482.3
THC97917.1_KS_0	KEY82194.1_KS_0	481.1
THC97917.1_KS_0	OOO11837.1_KS_0	480.7
THC97917.1_KS_0	EED47890.1_KS_0	480.7
THC97917.1_KS_0	OXN23900.1_KS_0	478.8
THC97917.1_KS_0	OXN06516.1_KS_0	478.8
THC97917.1_KS_0	EDP53793.1_KS_0	478.8
THC97917.1_KS_0	KMK62312.1_KS_0	478.8
THC97917.1_KS_0	EAL87227.2_KS_0	478.8
THC97917.1_KS_0	RLL94712.1_KS_0	478.4
THC97917.1_KS_0	RHZ52970.1_KS_0	478.4
THC97917.1_KS_0	PYH78069.1_KS_0	476.9
THC97917.1_KS_0	KNG87291.1_KS_0	476.1
THC97917.1_KS_0	RHZ54154.1_KS_0	475.7
THC97917.1_KS_0	PKX98020.1_KS_0	475.3
THC97917.1_KS_0	PLB54712.1_KS_0	474.9
THC97917.1_KS_0	PYI31503.1_KS_0	473.8
THC97917.1_KS_0	OJJ97005.1_KS_0	473.8
THC97710.1_KS_0	THC97710.1_KS_0	800.4
THC97710.1_KS_0	PYH45130.1_KS_0	724.2
THC97710.1_KS_0	RAK99197.1_KS_0	722.2
THC97710.1_KS_0	RDH31816.1_KS_0	721.1
THC97710.1_KS_0	OJK02456.1_KS_0	721.1
THC97710.1_KS_0	RAH74523.1_KS_0	719.9
THC97710.1_KS_0	PYI08203.1_KS_0	719.5
THC97710.1_KS_0	RDK41894.1_KS_0	718.8
THC97710.1_KS_0	RDH25203.1_KS_0	718.4
THC97710.1_KS_0	RAK73349.1_KS_0	718.4
THC97710.1_KS_0	RAH46880.1_KS_0	718.4
THC97710.1_KS_0	PYH78133.1_KS_0	718.4
THC97710.1_KS_0	PYH62798.1_KS_0	718.4
THC97710.1_KS_0	EHA22783.1_KS_0	718.4
THC97710.1_KS_0	RAH84189.1_KS_0	718.0
THC97710.1_KS_0	PYI17681.1_KS_0	718.0
THC97710.1_KS_0	OOF99670.1_KS_0	718.0
THC97710.1_KS_0	PYI33193.1_KS_0	717.6
THC97710.1_KS_0	PWY73586.1_KS_0	717.2
THC97710.1_KS_0	OJJ32190.1_KS_0	716.8
THC97710.1_KS_0	PLB47953.1_KS_0	715.3
THC97710.1_KS_0	PYH74609.1_KS_0	714.5
THC97710.1_KS_0	RAK93035.1_KS_0	714.1
THC97710.1_KS_0	PYH36203.1_KS_0	714.1
THC97710.1_KS_0	OJI86242.1_KS_0	714.1
THC97584.1_KS_0	THC97584.1_KS_0	892.1
THC97584.1_KS_0	OJJ88362.1_KS_0	658.7
THC97584.1_KS_0	THC95054.1_KS_0	654.1
THC97584.1_KS_0	PWY71773.1_KS_0	653.3
THC97584.1_KS_0	RAL16794.1_KS_0	650.6
THC97584.1_KS_0	PLB48450.1_KS_0	646.0
THC97584.1_KS_0	RDW64444.1_KS_0	641.7
THC97584.1_KS_0	RAQ79508.1_KS_0	633.6
THC97584.1_KS_0	RAQ71327.1_KS_0	633.6
THC97584.1_KS_0	KOC08483.1_KS_0	633.6
THC97584.1_KS_0	KDE81724.1_KS_0	633.6
THC97584.1_KS_0	EIT81872.1_KS_0	633.6
THC97584.1_KS_0	RMZ46068.1_KS_0	633.3
THC97584.1_KS_0	RAQ49404.1_KS_0	633.3
THC97584.1_KS_0	OOO12826.1_KS_0	633.3
THC97584.1_KS_0	PIG84950.1_KS_0	632.1
THC97584.1_KS_0	KJK63007.1_KS_0	630.2
THC97584.1_KS_0	EED57518.1_KS_0	628.6
THC97584.1_KS_0	PIG86829.1_KS_0	627.1
THC97584.1_KS_0	RAQ52288.1_KS_0	626.7
THC97584.1_KS_0	OGM44778.1_KS_0	626.7
THC97584.1_KS_0	RMZ45893.1_KS_0	625.9
THC97584.1_KS_0	RAQ78023.1_KS_0	625.9
THC97584.1_KS_0	RAQ58766.1_KS_0	625.9
THC97584.1_KS_0	OOO11765.1_KS_0	625.9
THC96964.1_KS_0	THC96964.1_KS_0	878.6
THC96964.1_KS_0	OGM43340.1_KS_0	745.3
THC96964.1_KS_0	KNG91391.1_KS_0	740.7
THC96964.1_KS_0	PIG86961.1_KS_0	737.6
THC96964.1_KS_0	RMZ44363.1_KS_0	735.7
THC96964.1_KS_0	RAQ79095.1_KS_0	735.7
THC96964.1_KS_0	RAQ62037.1_KS_0	735.7
THC96964.1_KS_0	EED45393.1_KS_0	735.7
THC96964.1_KS_0	KJK67625.1_KS_0	735.7
THC96964.1_KS_0	RAQ45530.1_KS_0	732.6
THC96964.1_KS_0	OOO07356.1_KS_0	732.6
THC96964.1_KS_0	KOC18793.1_KS_0	732.6
THC96964.1_KS_0	KDE82069.1_KS_0	732.6
THC96964.1_KS_0	EIT82404.1_KS_0	732.6
THC96964.1_KS_0	OJJ83163.1_KS_0	668.7
THC96964.1_KS_0	EYE98507.1_KS_0	665.6
THC96964.1_KS_0	RAQ52288.1_KS_0	659.8
THC96964.1_KS_0	RMZ45893.1_KS_0	659.1
THC96964.1_KS_0	RAQ78023.1_KS_0	659.1
THC96964.1_KS_0	RAQ58766.1_KS_0	659.1
THC96964.1_KS_0	OOO11765.1_KS_0	659.1
THC96964.1_KS_0	KOC07484.1_KS_0	659.1
THC96964.1_KS_0	EED47975.1_KS_0	659.1
THC96964.1_KS_0	KDE85683.1_KS_0	659.1
THC96964.1_KS_0	EIT79828.1_KS_0	659.1
THC96716.1_KS_0	THC96716.1_KS_0	816.6
THC96716.1_KS_0	PLB47618.1_KS_0	681.8
THC96716.1_KS_0	PWY67992.1_KS_0	681.0
THC96716.1_KS_0	OOF92044.1_KS_0	681.0
THC96716.1_KS_0	PYI09332.1_KS_0	679.5
THC96716.1_KS_0	OJJ68001.1_KS_0	679.1
THC96716.1_KS_0	RAL00107.1_KS_0	677.2
THC96716.1_KS_0	OJZ82875.1_KS_0	676.8
THC96716.1_KS_0	PYH68528.1_KS_0	676.0
THC96716.1_KS_0	PWY79190.1_KS_0	676.0
THC96716.1_KS_0	RAH61638.1_KS_0	675.6
THC96716.1_KS_0	EHA21301.1_KS_0	675.2
THC96716.1_KS_0	RDK39052.1_KS_0	674.9
THC96716.1_KS_0	RDH28860.1_KS_0	674.9
THC96716.1_KS_0	RDH22877.1_KS_0	674.9
THC96716.1_KS_0	RAK87199.1_KS_0	674.9
THC96716.1_KS_0	PYH58511.1_KS_0	674.9
THC96716.1_KS_0	OJI89099.1_KS_0	674.9
THC96716.1_KS_0	PYH89202.1_KS_0	673.3
THC96716.1_KS_0	PYH29218.1_KS_0	672.9
THC96716.1_KS_0	PWY69351.1_KS_0	665.6
THC96716.1_KS_0	ODM16041.1_KS_0	650.2
THC96716.1_KS_0	EYE97768.1_KS_0	626.7
THC96716.1_KS_0	EAU31762.1_KS_0	613.2
THC96716.1_KS_0	OJJ32995.1_KS_0	575.1
THC96592.1_KS_0	THC96592.1_KS_0	160.6
THC96592.1_KS_0	PKX97840.1_KS_0	144.4
THC96592.1_KS_0	OJJ02001.1_KS_0	144.1
THC96592.1_KS_0	THC94003.1_KS_0	143.3
THC96592.1_KS_0	PYI07708.1_KS_0	107.1
THC96592.1_KS_0	OJJ67662.1_KS_0	107.1
THC96592.1_KS_0	OJJ29662.1_KS_0	106.7
THC96592.1_KS_0	RDH35944.1_KS_0	106.3
THC96592.1_KS_0	RDH20643.1_KS_0	106.3
THC96592.1_KS_0	PYH67904.1_KS_0	106.3
THC96592.1_KS_0	PYH55701.1_KS_0	106.3
THC96592.1_KS_0	OJJ33672.1_KS_0	106.3
THC96592.1_KS_0	EHA25789.1_KS_0	106.3
THC96592.1_KS_0	RDK42369.1_KS_0	105.9
THC96592.1_KS_0	RAH53662.1_KS_0	105.9
THC96592.1_KS_0	PWY82422.1_KS_0	105.5
THC96592.1_KS_0	OJI82134.1_KS_0	105.5
THC96592.1_KS_0	RAK92405.1_KS_0	105.1
THC96592.1_KS_0	RAH55131.1_KS_0	105.1
THC96592.1_KS_0	PYH69782.1_KS_0	105.1
THC96592.1_KS_0	PYH67617.1_KS_0	105.1
THC96592.1_KS_0	EHA19606.1_KS_0	105.1
THC96592.1_KS_0	RAK90785.1_KS_0	104.8
THC96592.1_KS_0	PYH31631.1_KS_0	104.8
THC96592.1_KS_0	PWY71320.1_KS_0	104.8
THC96582.1_KS_0	THC96582.1_KS_0	784.3
THC96582.1_KS_0	PLB44832.1_KS_0	695.7
THC96582.1_KS_0	OGM39652.1_KS_0	612.5
THC96582.1_KS_0	KNG89290.1_KS_0	577.0
THC96582.1_KS_0	OJJ64246.1_KS_0	570.5
THC96582.1_KS_0	OJI98337.1_KS_0	568.2
THC96582.1_KS_0	KJK65613.1_KS_0	566.2
THC96582.1_KS_0	PIG85959.1_KS_0	565.8
THC96582.1_KS_0	RMZ37441.1_KS_0	564.7
THC96582.1_KS_0	RAQ72078.1_KS_0	564.7
THC96582.1_KS_0	RAQ66320.1_KS_0	564.7
THC96582.1_KS_0	RAQ54171.1_KS_0	564.7
THC96582.1_KS_0	OOO09647.1_KS_0	564.7
THC96582.1_KS_0	KOC16534.1_KS_0	564.7
THC96582.1_KS_0	EED55135.1_KS_0	564.7
THC96582.1_KS_0	KDE76623.1_KS_0	564.7
THC96582.1_KS_0	EIT81598.1_KS_0	564.7
THC96582.1_KS_0	RDW81244.1_KS_0	563.9
THC96582.1_KS_0	EAA65005.1_KS_0	561.2
THC96582.1_KS_0	KNG91460.1_KS_0	560.8
THC96582.1_KS_0	PLB36950.1_KS_0	549.3
THC96582.1_KS_0	EAU36165.1_KS_0	543.1
THC96582.1_KS_0	EAW10104.1_KS_0	531.6
THC96582.1_KS_0	RLM01198.1_KS_0	525.0
THC96582.1_KS_0	RHZ73453.1_KS_0	525.0
THC96387.1_KS_0	THC96387.1_KS_0	863.2
THC96387.1_KS_0	EHA19289.1_KS_0	590.9
THC96387.1_KS_0	RDH36746.1_KS_0	590.5
THC96387.1_KS_0	PWY67863.1_KS_0	588.6
THC96387.1_KS_0	OJJ77455.1_KS_0	586.6
THC96387.1_KS_0	OJJ29874.1_KS_0	580.9
THC96387.1_KS_0	PYI10942.1_KS_0	570.1
THC96387.1_KS_0	RAK95330.1_KS_0	567.8
THC96387.1_KS_0	RAH84207.1_KS_0	567.8
THC96387.1_KS_0	PYH52690.1_KS_0	567.4
THC96387.1_KS_0	RDK37582.1_KS_0	566.6
THC96387.1_KS_0	RAK93712.1_KS_0	566.2
THC96387.1_KS_0	PWY74224.1_KS_0	566.2
THC96387.1_KS_0	PYH71861.1_KS_0	565.8
THC96387.1_KS_0	OJI90000.1_KS_0	565.8
THC96387.1_KS_0	RAH53479.1_KS_0	565.1
THC96387.1_KS_0	OJZ83631.1_KS_0	565.1
THC96387.1_KS_0	PYH37664.1_KS_0	562.8
THC96387.1_KS_0	RAK74480.1_KS_0	561.2
THC96387.1_KS_0	PLB49865.1_KS_0	561.2
THC96387.1_KS_0	THC92760.1_KS_0	559.7
THC96387.1_KS_0	RDK42692.1_KS_0	559.7
THC96387.1_KS_0	RDH34682.1_KS_0	559.7
THC96387.1_KS_0	OJJ06306.1_KS_0	559.7
THC96387.1_KS_0	EHA18784.1_KS_0	559.3
THC96256.1_KS_0	THC96256.1_KS_0	860.1
THC96256.1_KS_0	PLB54037.1_KS_0	771.9
THC96256.1_KS_0	RAQ50662.1_KS_0	714.5
THC96256.1_KS_0	OOO04444.1_KS_0	714.5
THC96256.1_KS_0	OGM48910.1_KS_0	713.4
THC96256.1_KS_0	RAQ66698.1_KS_0	711.8
THC96256.1_KS_0	RAQ63397.1_KS_0	711.8
THC96256.1_KS_0	KOC07781.1_KS_0	711.8
THC96256.1_KS_0	EED47332.1_KS_0	711.8
THC96256.1_KS_0	KDE84318.1_KS_0	711.8
THC96256.1_KS_0	EIT82886.1_KS_0	711.8
THC96256.1_KS_0	KNG90606.1_KS_0	709.5
THC96256.1_KS_0	RMZ38335.1_KS_0	709.1
THC96256.1_KS_0	PIG88661.1_KS_0	698.4
THC96256.1_KS_0	PLN86504.1_KS_0	698.0
THC96256.1_KS_0	PLB36873.1_KS_0	698.0
THC96256.1_KS_0	PKY01137.1_KS_0	691.8
THC96256.1_KS_0	EAU30237.1_KS_0	683.7
THC96256.1_KS_0	OJJ41501.1_KS_0	668.3
THC96256.1_KS_0	EYE91651.1_KS_0	661.8
THC96256.1_KS_0	ODM20669.1_KS_0	657.5
THC96256.1_KS_0	EAW16387.1_KS_0	655.2
THC96256.1_KS_0	PKX95178.1_KS_0	653.7
THC96256.1_KS_0	PYH31637.1_KS_0	652.5
THC96256.1_KS_0	EHA25794.1_KS_0	652.1
THC96148.1_KS_0	THC96148.1_KS_0	800.4
THC96148.1_KS_0	RAH61227.1_KS_0	736.5
THC96148.1_KS_0	PYH63587.1_KS_0	736.5
THC96148.1_KS_0	RDK47889.1_KS_0	735.7
THC96148.1_KS_0	PWY81264.1_KS_0	735.3
THC96148.1_KS_0	OJZ88396.1_KS_0	734.9
THC96148.1_KS_0	OJJ73657.1_KS_0	734.9
THC96148.1_KS_0	RDH38644.1_KS_0	734.6
THC96148.1_KS_0	RDH19101.1_KS_0	734.6
THC96148.1_KS_0	PYH58870.1_KS_0	734.6
THC96148.1_KS_0	EHA18124.1_KS_0	734.6
THC96148.1_KS_0	OOG00835.1_KS_0	734.2
THC96148.1_KS_0	RAK85892.1_KS_0	733.8
THC96148.1_KS_0	PYH30344.1_KS_0	733.8
THC96148.1_KS_0	OJI90991.1_KS_0	732.6
THC96148.1_KS_0	PYI08713.1_KS_0	731.1
THC96148.1_KS_0	PWY94888.1_KS_0	730.7
THC96148.1_KS_0	OJJ35230.1_KS_0	730.3
THC96148.1_KS_0	KKK20587.1_KS_0	727.6
THC96148.1_KS_0	RHZ43073.1_KS_0	726.5
THC96148.1_KS_0	KKK12694.1_KS_0	725.3
THC96148.1_KS_0	OXN29006.1_KS_0	724.9
THC96148.1_KS_0	OXN07718.1_KS_0	724.9
THC96148.1_KS_0	EDP56501.1_KS_0	724.9
THC96148.1_KS_0	KMK62718.1_KS_0	724.9
THC96042.1_KS_0	THC96042.1_KS_0	820.1
THC96042.1_KS_0	PTU20439.1_KS_0	658.3
THC96042.1_KS_0	KKK24813.1_KS_0	658.3
THC96042.1_KS_0	KKK20296.1_KS_0	658.3
THC96042.1_KS_0	KIA75609.1_KS_0	630.6
THC96042.1_KS_0	OJJ79464.1_KS_0	589.0
THC96042.1_KS_0	THC94858.1_KS_0	583.2
THC96042.1_KS_0	PKX88487.1_KS_0	570.9
THC96042.1_KS_0	RLL97900.1_KS_0	559.3
THC96042.1_KS_0	EAU29529.1_KS_0	556.6
THC96042.1_KS_0	OJJ38079.1_KS_0	543.5
THC96042.1_KS_0	EAA67005.1_KS_0	539.7
THC96042.1_KS_0	ODM17885.1_KS_0	526.9
THC96042.1_KS_0	OJJ77765.1_KS_0	518.1
THC96042.1_KS_0	RDK38725.1_KS_0	515.4
THC96042.1_KS_0	EHA20911.1_KS_0	515.4
THC96042.1_KS_0	RDH27595.1_KS_0	514.6
THC96042.1_KS_0	OOF97505.1_KS_0	512.3
THC96042.1_KS_0	PWY76491.1_KS_0	509.2
THC96042.1_KS_0	EAU35431.1_KS_0	508.4
THC96042.1_KS_0	RAL03538.1_KS_0	508.1
THC96042.1_KS_0	RAK98984.1_KS_0	506.1
THC96042.1_KS_0	KIA75343.1_KS_0	478.8
THC96042.1_KS_0	RHZ53126.1_KS_0	476.9
THC96042.1_KS_0	RDW93187.1_KS_0	474.2
THC95210.1_KS_0	THC95210.1_KS_0	886.7
THC95210.1_KS_0	PIG79668.1_KS_0	825.9
THC95210.1_KS_0	KNG91681.1_KS_0	825.5
THC95210.1_KS_0	KOC17645.1_KS_0	823.5
THC95210.1_KS_0	AFA26381.1_KS_0	823.5
THC95210.1_KS_0	AFA26395.1_KS_0	823.2
THC95210.1_KS_0	AFA26390.1_KS_0	821.6
THC95210.1_KS_0	AFA26384.1_KS_0	821.6
THC95210.1_KS_0	AFA26387.1_KS_0	820.1
THC95210.1_KS_0	RMZ43054.1_KS_0	818.5
THC95210.1_KS_0	RAQ62399.1_KS_0	818.5
THC95210.1_KS_0	RAQ57019.1_KS_0	818.5
THC95210.1_KS_0	EED51183.1_KS_0	818.5
THC95210.1_KS_0	AFA26400.1_KS_0	818.5
THC95210.1_KS_0	AFA26394.1_KS_0	818.5
THC95210.1_KS_0	AFA26379.1_KS_0	818.5
THC95210.1_KS_0	PLB44840.1_KS_0	766.1
THC95210.1_KS_0	OGM49764.1_KS_0	761.1
THC95210.1_KS_0	PYH49497.1_KS_0	741.5
THC95210.1_KS_0	PKX89311.1_KS_0	689.5
THC95210.1_KS_0	RHZ67150.1_KS_0	678.7
THC95210.1_KS_0	RAH69438.1_KS_0	661.8
THC95210.1_KS_0	RAH44575.1_KS_0	661.4
THC95210.1_KS_0	RAK81554.1_KS_0	659.1
THC95210.1_KS_0	THC91448.1_KS_0	658.7
THC95092.1_KS_0	THC95092.1_KS_0	714.9
THC95092.1_KS_0	THC94290.1_KS_0	473.8
THC95092.1_KS_0	THC88974.1_KS_0	80.9
THC95054.1_KS_0	THC95054.1_KS_0	892.9
THC95054.1_KS_0	OJJ88362.1_KS_0	813.5
THC95054.1_KS_0	RDW64444.1_KS_0	803.1
THC95054.1_KS_0	PWY71773.1_KS_0	794.7
THC95054.1_KS_0	RAL16794.1_KS_0	779.6
THC95054.1_KS_0	PLB48450.1_KS_0	708.4
THC95054.1_KS_0	OGM43333.1_KS_0	677.9
THC95054.1_KS_0	PTU21079.1_KS_0	656.0
THC95054.1_KS_0	KKK15780.1_KS_0	656.0
THC95054.1_KS_0	KKK13706.1_KS_0	656.0
THC95054.1_KS_0	THC97584.1_KS_0	655.2
THC95054.1_KS_0	OJJ83163.1_KS_0	655.2
THC95054.1_KS_0	RMZ45893.1_KS_0	654.8
THC95054.1_KS_0	RAQ78023.1_KS_0	654.8
THC95054.1_KS_0	RAQ58766.1_KS_0	654.8
THC95054.1_KS_0	RAQ52288.1_KS_0	654.8
THC95054.1_KS_0	OOO11765.1_KS_0	654.8
THC95054.1_KS_0	KOC07484.1_KS_0	654.8
THC95054.1_KS_0	EED47975.1_KS_0	654.8
THC95054.1_KS_0	KDE85683.1_KS_0	654.8
THC95054.1_KS_0	EIT79828.1_KS_0	654.8
THC95054.1_KS_0	ODM20892.1_KS_0	653.7
THC95054.1_KS_0	PIG86829.1_KS_0	652.9
THC95054.1_KS_0	KNG90224.1_KS_0	652.9
THC95054.1_KS_0	EYE98507.1_KS_0	652.5
THC95046.1_KS_0	THC95046.1_KS_0	334.3
THC95046.1_KS_0	PKX95178.1_KS_0	263.8
